,Match_Id,Team_Batting_Id,Striker_Id,Runs_Scored
3567,501264,10,295,11
3568,501264,10,299,1
3569,501265,2,8,11
3570,501265,2,33,15
3571,501265,2,79,6
3572,501265,2,110,34
3573,501265,2,162,0
3574,501265,2,239,6
3575,501265,2,242,8
3576,501265,2,244,10
3577,501265,2,261,7
3578,501265,2,268,4
3579,501265,2,270,11
3580,501265,4,4,0
3581,501265,4,53,106
3582,501265,4,100,79
3583,501265,4,167,20
3584,501266,3,19,32
3585,501266,3,20,9
3586,501266,3,21,19
3587,501266,3,23,13
3588,501266,3,62,46
3589,501266,3,109,13
3590,501266,3,185,16
3591,501266,9,2,33
3592,501266,9,17,6
3593,501266,9,35,19
3594,501266,9,104,51
3595,501266,9,204,3
3596,501266,9,237,1
3597,501266,9,300,19
3598,501267,1,31,29
3599,501267,1,40,54
3600,501267,1,87,24
3601,501267,1,89,1
3602,501267,1,132,6
3603,501267,10,1,18
3604,501267,10,27,24
3605,501267,10,46,12
3606,501267,10,96,16
3607,501267,10,157,1
3608,501267,10,267,1
3609,501267,10,295,16
3610,501267,10,301,18
3611,501268,5,6,43
3612,501268,5,32,89
3613,501268,7,50,1
3614,501268,7,57,58
3615,501268,7,133,31
3616,501268,7,178,5
3617,501268,7,208,2
3618,501268,7,221,20
3619,501268,7,275,11
3620,501269,4,14,0
3621,501269,4,48,3
3622,501269,4,53,51
3623,501269,4,67,13
3624,501269,4,88,11
3625,501269,4,100,13
3626,501269,4,167,5
3627,501269,4,188,0
3628,501269,4,210,9
3629,501269,4,236,7
3630,501269,4,302,0
3631,501269,8,10,15
3632,501269,8,42,95
3633,501269,8,112,60
3634,501269,8,154,12
3635,501270,6,54,0
3636,501270,6,183,8
3637,501270,6,187,19
3638,501270,6,271,11
3639,501270,6,292,13
3640,501271,2,8,31
3641,501271,2,79,13
3642,501271,2,110,0
3643,501271,2,162,75
3644,501271,3,19,4
3645,501271,3,20,70
3646,501271,3,21,4
3647,501271,3,23,0
3648,501271,3,62,22
3649,501271,3,71,5
3650,501271,3,109,5
3651,501271,3,185,6
3652,501271,3,201,2
3653,501272,1,9,59
3654,501272,1,31,36
3655,501272,1,40,8
3656,501272,1,87,35
3657,501272,1,89,11
3658,501272,1,132,1
3659,501272,1,276,1
3660,501272,1,284,18
3661,501272,7,50,30
3662,501272,7,57,10
3663,501272,7,133,38
3664,501272,7,178,4
3665,501272,7,208,17
3666,501272,7,221,18
3667,501272,7,275,45
3668,501273,2,8,70
3669,501273,2,79,9
3670,501273,2,110,11
3671,501273,2,139,29
3672,501273,2,162,8
3673,501273,2,260,34
3674,501273,3,19,0
3675,501273,3,20,29
3676,501273,3,21,73
3677,501273,3,23,34
3678,501273,3,109,28
3679,501273,3,185,5
3680,501274,1,9,7
3681,501274,1,31,26
3682,501274,1,40,4
3683,501274,1,66,2
3684,501274,1,87,4
3685,501274,1,89,2
3686,501274,1,132,0
3687,501274,1,276,26
3688,501274,1,284,70
3689,501274,7,50,11
3690,501274,7,133,36
3691,501274,7,178,2
3692,501274,7,208,12
3693,501274,7,221,3
3694,501274,7,275,29
3695,501274,7,289,51
3696,501275,2,8,8
3697,501275,2,79,8
3698,501275,2,110,21
3699,501275,2,139,4
3700,501275,2,162,89
3701,501275,2,260,41
3702,501275,7,50,13
3703,501275,7,57,13
3704,501275,7,133,40
3705,501275,7,194,7
3706,501275,7,208,0
3707,501275,7,209,18
3708,501275,7,221,3
3709,501275,7,246,18
3710,501275,7,275,16
3711,501275,7,289,10
3712,501276,2,8,35
3713,501276,2,15,21
3714,501276,2,79,42
3715,501276,2,110,18
3716,501276,2,139,2
3717,501276,2,162,0
3718,501276,2,175,0
3719,501276,2,244,11
3720,501276,2,260,10
3721,501276,2,283,2
3722,501276,3,19,63
3723,501276,3,20,22
3724,501276,3,21,8
3725,501276,3,71,6
3726,501276,3,109,2
3727,501276,3,185,95
3728,548311,3,20,4
3729,548311,3,21,36
3730,548311,3,23,10
3731,548311,3,35,3
3732,548311,3,71,19
3733,548311,3,109,3
3734,548311,3,185,10
3735,548311,3,186,6
3736,548311,3,201,3
3737,548311,3,248,3
3738,548311,3,303,3
3739,548311,7,57,0
3740,548311,7,133,16
3741,548311,7,208,18
3742,548311,7,275,25
3743,548311,7,304,50
3744,548312,1,2,9
3745,548312,1,9,4
3746,548312,1,31,0
3747,548312,1,40,16
3748,548312,1,63,26
3749,548312,1,66,9
3750,548312,1,87,0
3751,548312,1,89,7
3752,548312,1,95,18
3753,548312,1,140,1
3754,548312,6,29,42
3755,548312,6,41,20
3756,548312,6,254,30
3757,548312,6,305,3
3758,548313,7,50,16
3759,548313,7,57,1
3760,548313,7,88,32
3761,548313,7,126,1
3762,548313,7,131,0
3763,548313,7,194,5
3764,548313,7,208,1
3765,548313,7,221,8
3766,548313,7,275,26
3767,548313,7,304,0
3768,548313,7,308,0
3769,548313,10,1,3
3770,548313,10,46,36
3771,548313,10,83,14
3772,548313,10,96,0
3773,548313,10,267,11
3774,548313,10,295,12
3775,548313,10,299,2
3776,548313,10,306,39
3777,548313,10,307,4
3778,548314,4,4,13
3779,548314,4,14,10
3780,548314,4,48,10
3781,548314,4,53,27
3782,548314,4,67,10
3783,548314,4,100,7
3784,548314,4,167,13
3785,548314,4,228,18
3786,548314,4,236,34
3787,548314,4,256,1
3788,548314,4,310,11
3789,548314,5,6,28
3790,548314,5,85,98
3791,548314,5,104,21
3792,548314,5,204,14
3793,548314,5,266,0
3794,548314,5,309,11
3795,548315,2,8,8
3796,548315,2,79,1
3797,548315,2,81,18
3798,548315,2,110,64
3799,548315,2,175,3
3800,548315,2,198,30
3801,548315,2,203,11
3802,548315,2,260,16
3803,548315,2,311,0
3804,548315,6,29,24
3805,548315,6,41,0
3806,548315,6,54,18
3807,548315,6,183,33
3808,548315,6,190,2
3809,548315,6,199,16
3810,548315,6,254,25
3811,548315,6,305,3
3812,548315,6,312,12
3813,548316,3,20,7
3814,548316,3,21,16
3815,548316,3,23,25
3816,548316,3,35,48
3817,548316,3,71,43
3818,548316,3,109,2
3819,548316,3,185,2
3820,548316,3,303,39
3821,548316,8,10,23
3822,548316,8,17,20
3823,548316,8,42,21
3824,548316,8,93,10
3825,548316,8,94,5
3826,548316,8,112,0
3827,548316,8,120,4
3828,548316,8,258,2
3829,548316,8,313,15
3830,548316,8,314,15
3831,548317,1,2,2
3832,548317,1,9,5
3833,548317,1,31,15
3834,548317,1,40,0
3835,548317,1,63,8
3836,548317,1,66,25
3837,548317,1,87,59
3838,548317,1,89,8
3839,548317,1,95,12
3840,548317,1,140,1
3841,548317,1,315,0
3842,548317,5,6,26
3843,548317,5,85,0
3844,548317,5,104,44
3845,548317,5,132,23
3846,548317,5,204,23
3847,548317,5,266,40
3848,548317,5,309,5
3849,548318,4,4,18
3850,548318,4,14,1
3851,548318,4,48,24
3852,548318,4,53,6
3853,548318,4,67,16
3854,548318,4,137,5
3855,548318,4,167,1
3856,548318,4,228,35
3857,548318,4,236,24
3858,548318,4,310,3
3859,548318,10,1,20
3860,548318,10,46,40
3861,548318,10,96,12
3862,548318,10,157,8
3863,548318,10,235,0
3864,548318,10,295,3
3865,548318,10,306,25
3866,548318,10,307,46
3867,548319,7,57,73
3868,548319,7,88,7
3869,548319,7,178,5
3870,548319,7,208,19
3871,548319,7,221,24
3872,548319,7,275,7
3873,548319,7,304,3
3874,548319,8,10,30
3875,548319,8,17,1
3876,548319,8,26,14
3877,548319,8,42,41
3878,548319,8,93,1
3879,548319,8,94,2
3880,548319,8,112,4
3881,548319,8,136,0
3882,548319,8,258,39
3883,548319,8,314,1
3884,548320,1,9,22
3885,548320,1,31,1
3886,548320,1,40,64
3887,548320,1,63,5
3888,548320,1,66,8
3889,548320,1,87,2
3890,548320,1,89,4
3891,548320,1,214,46
3892,548320,1,276,4
3893,548320,1,284,3
3894,548320,2,8,6
3895,548320,2,15,11
3896,548320,2,79,18
3897,548320,2,81,25
3898,548320,2,110,10
3899,548320,2,162,2
3900,548320,2,175,20
3901,548320,2,203,6
3902,548320,2,260,5
3903,548320,2,311,10
3904,548321,3,20,11
3905,548321,3,21,17
3906,548321,3,23,15
3907,548321,3,35,13
3908,548321,3,71,22
3909,548321,3,109,2
3910,548321,3,186,1
3911,548321,3,201,8
3912,548321,3,303,15
3913,548321,6,41,33
3914,548321,6,64,20
3915,548321,6,158,43
3916,548321,6,183,14
3917,548322,5,6,3
3918,548322,5,39,5
3919,548322,5,85,40
3920,548322,5,132,0
3921,548322,5,192,2
3922,548322,5,196,0
3923,548322,5,204,76
3924,548322,5,266,20
3925,548322,5,297,4
3926,548322,5,309,14
3927,548322,5,316,2
3928,548322,7,50,18
3929,548322,7,57,21
3930,548322,7,88,0
3931,548322,7,178,10
3932,548322,7,208,47
3933,548322,7,221,64
3934,548322,7,275,2
3935,548322,7,304,29
3936,548323,2,8,57
3937,548323,2,79,8
3938,548323,2,81,6
3939,548323,2,110,4
3940,548323,2,162,68
3941,548323,2,175,1
3942,548323,2,203,0
3943,548323,2,260,45
3944,548323,2,317,0
3945,548323,3,20,40
3946,548323,3,21,23
3947,548323,3,35,4
3948,548323,3,71,25
3949,548323,3,109,28
3950,548323,3,185,11
3951,548323,3,303,71
3952,548324,4,53,21
3953,548324,4,67,21
3954,548324,4,100,64
3955,548324,4,167,0
3956,548324,4,236,10
3957,548324,10,1,16
3958,548324,10,46,17
3959,548324,10,73,2
3960,548324,10,96,0
3961,548324,10,106,2
3962,548324,10,157,7
3963,548324,10,171,31
3964,548324,10,191,11
3965,548324,10,235,2
3966,548324,10,306,13
3967,548324,10,307,2
3968,548325,1,9,31
3969,548325,1,31,7
3970,548325,1,40,11
3971,548325,1,87,24
3972,548325,1,214,29
3973,548325,1,276,16
3974,548325,1,284,7
3975,548325,5,6,28
3976,548325,5,85,19
3977,548325,5,104,12
3978,548325,5,132,24
3979,548325,5,192,6
3980,548325,5,204,31
3981,548325,5,266,1
3982,548326,6,29,5
3983,548326,6,41,7
3984,548326,6,52,13
3985,548326,6,64,6
3986,548326,6,158,103
3987,548326,6,183,1
3988,548326,6,199,23
3989,548326,8,17,45
3990,548326,8,26,1
3991,548326,8,42,44
3992,548326,8,93,25
3993,548326,8,94,2
3994,548326,8,136,6
3995,548326,8,154,4
3996,548326,8,211,4
3997,548326,8,258,19
3998,548326,8,314,1
3999,548327,3,20,26
4000,548327,3,21,20
4001,548327,3,35,44
4002,548327,3,71,5
4003,548327,3,109,3
4004,548327,3,185,8
4005,548327,3,303,43
4006,548327,10,1,16
4007,548327,10,46,10
4008,548327,10,157,73
4009,548327,10,306,44
4010,548327,10,307,8
4011,548328,1,9,1
4012,548328,1,31,0
4013,548328,1,40,22
4014,548328,1,87,20
4015,548328,1,89,3
4016,548328,1,95,35
4017,548328,1,214,27
4018,548328,1,276,4
4019,548328,1,284,11
4020,548328,4,4,32
4021,548328,4,14,0
4022,548328,4,53,5
4023,548328,4,67,13
4024,548328,4,100,1
4025,548328,4,137,0
4026,548328,4,212,6
4027,548328,4,228,12
4028,548328,4,236,38
4029,548328,4,256,14
4030,548328,4,302,6
4031,548329,2,8,22
4032,548329,2,15,0
4033,548329,2,33,14
4034,548329,2,79,17
4035,548329,2,81,11
4036,548329,2,110,6
4037,548329,2,121,6
4038,548329,2,162,8
4039,548329,2,175,1
4040,548329,2,260,34
4041,548329,2,270,14
4042,548329,5,6,25
4043,548329,5,85,103
4044,548329,5,104,1
4045,548329,5,204,60
4046,548330,6,41,32
4047,548330,6,52,11
4048,548330,6,64,17
4049,548330,6,158,9
4050,548330,6,183,13
4051,548330,7,50,33
4052,548330,7,57,29
4053,548330,7,61,0
4054,548330,7,88,3
4055,548330,7,126,1
4056,548330,7,131,3
4057,548330,7,208,4
4058,548330,7,221,1
4059,548330,7,263,0
4060,548330,7,304,1
4061,548330,7,318,8
4062,548331,5,6,42
4063,548331,5,85,44
4064,548331,5,104,48
4065,548331,5,192,14
4066,548331,5,204,12
4067,548331,5,266,22
4068,548331,5,277,9
4069,548331,8,26,44
4070,548331,8,42,52
4071,548331,8,154,58
4072,548331,8,258,29
4073,548332,2,8,16
4074,548332,2,79,36
4075,548332,2,110,33
4076,548332,2,135,4
4077,548332,2,162,81
4078,548332,2,260,9
4079,548332,10,1,6
4080,548332,10,46,69
4081,548332,10,157,34
4082,548332,10,171,6
4083,548332,10,191,10
4084,548332,10,306,16
4085,548332,10,307,34
4086,548333,1,2,15
4087,548333,1,9,30
4088,548333,1,40,66
4089,548333,1,214,11
4090,548333,4,4,10
4091,548333,4,53,40
4092,548333,4,67,9
4093,548333,4,100,33
4094,548333,4,137,9
4095,548333,4,167,8
4096,548333,4,212,6
4097,548333,4,236,6
4098,548334,6,41,4
4099,548334,6,183,64
4100,548334,6,187,109
4101,548334,8,10,65
4102,548334,8,26,4
4103,548334,8,42,84
4104,548334,8,154,13
4105,548334,8,313,19
4106,548335,3,20,28
4107,548335,3,21,0
4108,548335,3,23,57
4109,548335,3,35,7
4110,548335,3,71,12
4111,548335,3,303,58
4112,548335,10,1,24
4113,548335,10,46,8
4114,548335,10,83,4
4115,548335,10,96,13
4116,548335,10,157,9
4117,548335,10,191,27
4118,548335,10,299,2
4119,548335,10,306,23
4120,548335,10,307,26
4121,548336,2,8,4
4122,548336,2,79,4
4123,548336,2,110,52
4124,548336,2,162,87
4125,548336,2,175,2
4126,548336,2,198,8
4127,548336,2,260,1
4128,548336,4,4,41
4129,548336,4,67,7
4130,548336,4,100,26
4131,548336,4,167,6
4132,548336,4,236,20
4133,548336,4,319,14
4134,548336,4,320,8
4135,548336,4,321,33
4136,548337,3,20,15
4137,548337,3,21,26
4138,548337,3,23,15
4139,548337,3,71,16
4140,548337,3,303,73
4141,548337,5,6,26
4142,548337,5,85,15
4143,548337,5,104,3
4144,548337,5,204,52
4145,548337,5,266,36
4146,548338,6,29,15
4147,548338,6,41,57
4148,548338,6,52,12
4149,548338,6,64,7
4150,548338,6,158,32
4151,548338,6,183,11
4152,548338,6,190,1
4153,548338,6,199,24
4154,548338,6,322,8
4155,548338,10,1,41
4156,548338,10,46,10
4157,548338,10,157,86
4158,548338,10,191,6
4159,548338,10,306,34
4160,548339,4,4,21
4161,548339,4,100,68
4162,548339,4,236,24
4163,548339,4,319,30
4164,548339,4,320,5
4165,548339,4,321,10
4166,548339,7,50,4
4167,548339,7,57,2
4168,548339,7,88,35
4169,548339,7,133,23
4170,548339,7,208,3
4171,548339,7,221,7
4172,548339,7,275,79
4173,548339,7,280,3
4174,548340,1,2,10
4175,548340,1,9,23
4176,548340,1,31,6
4177,548340,1,40,30
4178,548340,1,87,30
4179,548340,1,95,9
4180,548340,1,214,10
4181,548340,8,10,10
4182,548340,8,17,23
4183,548340,8,26,12
4184,548340,8,42,50
4185,548340,8,94,7
4186,548340,8,136,1
4187,548340,8,154,16
4188,548340,8,257,3
4189,548340,8,314,1
4190,548341,2,8,16
4191,548341,2,110,59
4192,548341,2,135,76
4193,548341,2,162,4
4194,548341,2,260,15
4195,548341,5,6,58
4196,548341,5,85,13
4197,548341,5,104,10
4198,548341,5,132,1
4199,548341,5,204,10
4200,548341,5,255,20
4201,548341,5,309,8
4202,548341,5,316,13
4203,548342,6,41,87
4204,548342,6,52,9
4205,548342,6,64,18
4206,548342,6,158,27
4207,548342,10,1,1
4208,548342,10,46,60
4209,548342,10,96,80
4210,548342,10,157,0
4211,548344,4,4,68
4212,548344,4,100,17
4213,548344,4,236,22
4214,548344,4,319,17
4215,548344,4,320,34
4216,548344,7,50,0
4217,548344,7,57,50
4218,548344,7,88,3
4219,548344,7,133,34
4220,548344,7,208,34
4221,548344,7,221,3
4222,548344,7,275,22
4223,548344,7,323,16
4224,548346,8,10,78
4225,548346,8,17,24
4226,548346,8,26,12
4227,548346,8,42,16
4228,548346,8,154,26
4229,548346,8,257,10
4230,548346,10,1,23
4231,548346,10,46,29
4232,548346,10,96,21
4233,548346,10,157,7
4234,548346,10,171,22
4235,548346,10,274,12
4236,548346,10,299,7
4237,548346,10,306,26
4238,548346,10,307,3
4239,548347,6,29,0
4240,548347,6,41,73
4241,548347,6,52,15
4242,548347,6,64,55
4243,548347,6,158,50
4244,548347,6,183,5
4245,548347,6,199,0
4246,548347,7,50,15
4247,548347,7,57,12
4248,548347,7,61,1
4249,548347,7,88,40
4250,548347,7,133,7
4251,548347,7,194,11
4252,548347,7,208,62
4253,548347,7,221,16
4254,548347,7,289,0
4255,548347,7,323,2
4256,548348,3,20,1
4257,548348,3,21,15
4258,548348,3,23,25
4259,548348,3,35,17
4260,548348,3,62,6
4261,548348,3,71,30
4262,548348,3,109,8
4263,548348,3,201,7
4264,548348,3,303,29
4265,548348,3,324,5
4266,548348,4,4,7
4267,548348,4,14,6
4268,548348,4,67,0
4269,548348,4,100,32
4270,548348,4,228,7
4271,548348,4,236,56
4272,548348,4,319,6
4273,548348,4,320,19
4274,548348,4,321,18
4275,548349,1,2,43
4276,548349,1,9,41
4277,548349,1,31,7
4278,548349,1,40,93
4279,548349,1,87,1
4280,548349,2,8,18
4281,548349,2,79,19
4282,548349,2,81,0
4283,548349,2,110,0
4284,548349,2,135,1
4285,548349,2,162,86
4286,548349,2,175,4
4287,548349,2,260,10
4288,548350,5,6,40
4289,548350,5,85,84
4290,548350,5,104,22
4291,548350,5,204,1
4292,548350,6,29,7
4293,548350,6,41,63
4294,548350,6,52,25
4295,548350,6,64,6
4296,548350,6,158,5
4297,548350,6,183,11
4298,548350,6,199,27
4299,548351,7,57,42
4300,548351,7,88,2
4301,548351,7,133,14
4302,548351,7,208,19
4303,548351,7,275,13
4304,548351,7,304,0
4305,548351,7,323,1
4306,548351,8,10,0
4307,548351,8,17,19
4308,548351,8,42,29
4309,548351,8,93,1
4310,548351,8,94,3
4311,548351,8,136,1
4312,548351,8,154,25
4313,548351,8,257,2
4314,548351,8,258,5
4315,548351,8,325,10
4316,548351,8,326,0
4317,548352,1,2,2
4318,548352,1,9,26
4319,548352,1,31,12
4320,548352,1,40,63
4321,548352,1,87,13
4322,548352,1,95,11
4323,548352,3,19,18
4324,548352,3,20,34
4325,548352,3,21,44
4326,548352,3,35,9
4327,548352,3,71,12
4328,548352,3,109,13
4329,548352,3,303,3
4330,548353,8,10,74
4331,548353,8,17,0
4332,548353,8,26,82
4333,548353,8,42,13
4334,548353,8,154,4
4335,548353,8,327,2
4336,548353,10,1,45
4337,548353,10,46,26
4338,548353,10,96,0
4339,548353,10,171,7
4340,548353,10,306,47
4341,548353,10,307,1
4342,548353,10,328,41
4343,548354,5,6,57
4344,548354,5,32,8
4345,548354,5,85,42
4346,548354,5,104,1
4347,548354,5,132,18
4348,548354,5,204,1
4349,548354,5,266,2
4350,548354,5,297,7
4351,548354,6,41,73
4352,548354,6,52,6
4353,548354,6,64,0
4354,548354,6,158,36
4355,548354,6,183,11
4356,548354,6,199,9
4357,548355,2,8,45
4358,548355,2,79,1
4359,548355,2,110,17
4360,548355,2,162,71
4361,548355,2,198,9
4362,548355,2,260,7
4363,548355,2,261,2
4364,548355,4,4,45
4365,548355,4,48,2
4366,548355,4,67,6
4367,548355,4,100,8
4368,548355,4,212,3
4369,548355,4,236,43
4370,548355,4,319,50
4371,548355,4,321,2
4372,548356,7,50,0
4373,548356,7,57,3
4374,548356,7,88,18
4375,548356,7,131,1
4376,548356,7,133,34
4377,548356,7,194,14
4378,548356,7,208,1
4379,548356,7,275,25
4380,548356,7,280,0
4381,548356,7,323,13
4382,548356,10,1,16
4383,548356,10,46,18
4384,548356,10,157,9
4385,548356,10,171,42
4386,548356,10,267,2
4387,548356,10,299,10
4388,548356,10,306,2
4389,548356,10,328,14
4390,548357,3,20,34
4391,548357,3,21,32
4392,548357,3,23,1
4393,548357,3,35,4
4394,548357,3,71,12
4395,548357,3,109,13
4396,548357,3,185,14
4397,548357,3,303,42
4398,548357,8,10,77
4399,548357,8,17,1
4400,548357,8,26,1
4401,548357,8,42,36
4402,548357,8,211,1
4403,548357,8,258,27
4404,548357,8,325,3
4405,548358,1,2,42
4406,548358,1,9,1
4407,548358,1,31,11
4408,548358,1,40,56
4409,548358,1,63,0
4410,548358,1,87,6
4411,548358,1,95,15
4412,548358,10,1,36
4413,548358,10,46,17
4414,548358,10,96,17
4415,548358,10,171,1
4416,548358,10,191,35
4417,548358,10,267,1
4418,548358,10,299,11
4419,548358,10,306,14
4420,548358,10,328,1
4421,548359,4,4,8
4422,548359,4,14,7
4423,548359,4,48,9
4424,548359,4,67,5
4425,548359,4,100,34
4426,548359,4,188,3
4427,548359,4,236,7
4428,548359,4,319,2
4429,548359,4,321,24
4430,548359,4,329,23
4431,548359,5,6,46
4432,548359,5,32,36
4433,548359,5,85,5
4434,548359,5,104,36
4435,548359,5,192,14
4436,548359,5,255,0
4437,548359,5,266,34
4438,548360,3,20,25
4439,548360,3,21,36
4440,548360,3,23,1
4441,548360,3,35,9
4442,548360,3,71,40
4443,548360,3,109,3
4444,548360,3,185,41
4445,548360,3,201,0
4446,548360,3,303,9
4447,548360,7,50,0
4448,548360,7,57,60
4449,548360,7,61,1
4450,548360,7,88,11
4451,548360,7,133,74
4452,548360,7,147,24
4453,548360,7,194,0
4454,548360,7,208,0
4455,548360,7,275,1
4456,548360,7,323,0
4457,548361,2,8,9
4458,548361,2,110,47
4459,548361,2,135,71
4460,548361,2,162,26
4461,548361,2,260,18
4462,548361,2,261,4
4463,548361,2,283,4
4464,548361,8,10,45
4465,548361,8,26,10
4466,548361,8,42,73
4467,548361,8,313,47
4468,548362,1,2,56
4469,548362,1,9,30
4470,548362,1,31,7
4471,548362,1,40,36
4472,548362,1,87,8
4473,548362,1,95,1
4474,548362,6,29,36
4475,548362,6,41,23
4476,548362,6,52,16
4477,548362,6,64,30
4478,548362,6,183,2
4479,548362,6,187,21
4480,548362,6,199,10
4481,548362,6,293,0
4482,548362,6,296,1
4483,548363,5,6,14
4484,548363,5,32,90
4485,548363,5,85,0
4486,548363,5,204,4
4487,548363,5,266,18
4488,548363,10,1,14
4489,548363,10,46,13
4490,548363,10,171,11
4491,548363,10,191,11
4492,548363,10,267,2
4493,548363,10,306,18
4494,548363,10,328,16
4495,548363,10,330,30
4496,548364,4,4,16
4497,548364,4,100,22
4498,548364,4,148,6
4499,548364,4,236,75
4500,548364,4,319,2
4501,548364,4,320,28
4502,548364,4,321,14
4503,548364,8,10,8
4504,548364,8,17,17
4505,548364,8,26,4
4506,548364,8,42,8
4507,548364,8,136,8
4508,548364,8,211,19
4509,548364,8,233,7
4510,548364,8,313,30
4511,548364,8,325,8
4512,548364,8,331,24
4513,548365,2,8,36
4514,548365,2,135,19
4515,548365,2,162,82
4516,548365,7,50,20
4517,548365,7,57,0
4518,548365,7,88,44
4519,548365,7,133,24
4520,548365,7,147,2
4521,548365,7,208,22
4522,548365,7,221,21
4523,548365,7,275,1
4524,548366,3,19,19
4525,548366,3,20,10
4526,548366,3,21,23
4527,548366,3,35,16
4528,548366,3,71,10
4529,548366,3,109,18
4530,548366,3,125,18
4531,548366,3,185,0
4532,548366,5,6,4
4533,548366,5,32,5
4534,548366,5,85,17
4535,548366,5,104,33
4536,548366,5,192,12
4537,548366,5,255,27
4538,548366,5,266,6
4539,548366,5,277,10
4540,548367,2,8,9
4541,548367,2,79,36
4542,548367,2,110,9
4543,548367,2,135,53
4544,548367,2,162,57
4545,548367,10,46,38
4546,548367,10,96,0
4547,548367,10,191,4
4548,548367,10,231,4
4549,548367,10,235,0
4550,548367,10,274,7
4551,548367,10,299,2
4552,548367,10,306,24
4553,548367,10,328,13
4554,548367,10,330,31
4555,548367,10,332,11
4556,548368,1,9,79
4557,548368,1,31,40
4558,548368,1,40,0
4559,548368,1,87,27
4560,548368,1,95,4
4561,548368,1,214,1
4562,548368,7,57,109
4563,548368,7,97,66
4564,548368,7,133,2
4565,548369,3,19,38
4566,548369,3,21,28
4567,548369,3,185,48
4568,548369,6,29,13
4569,548369,6,41,4
4570,548369,6,54,27
4571,548369,6,64,8
4572,548369,6,183,3
4573,548369,6,187,8
4574,548369,6,199,44
4575,548370,5,6,21
4576,548370,5,32,58
4577,548370,5,85,61
4578,548370,5,104,14
4579,548370,5,192,7
4580,548370,5,255,6
4581,548370,10,1,2
4582,548370,10,46,6
4583,548370,10,73,9
4584,548370,10,83,8
4585,548370,10,157,1
4586,548370,10,191,23
4587,548370,10,235,0
4588,548370,10,295,23
4589,548370,10,299,3
4590,548370,10,306,37
4591,548370,10,330,9
4592,548371,4,4,65
4593,548371,4,67,8
4594,548371,4,100,11
4595,548371,4,148,11
4596,548371,4,236,28
4597,548371,4,319,3
4598,548371,4,321,31
4599,548371,4,329,29
4600,548371,8,10,67
4601,548371,8,17,18
4602,548371,8,26,1
4603,548371,8,42,71
4604,548371,8,258,24
4605,548372,2,8,3
4606,548372,2,15,1
4607,548372,2,79,15
4608,548372,2,81,1
4609,548372,2,110,14
4610,548372,2,135,47
4611,548372,2,162,6
4612,548372,2,260,64
4613,548372,7,57,5
4614,548372,7,88,16
4615,548372,7,97,2
4616,548372,7,133,0
4617,548372,7,147,6
4618,548372,7,208,81
4619,548372,7,221,52
4620,548373,1,2,37
4621,548373,1,9,4
4622,548373,1,31,11
4623,548373,1,40,62
4624,548373,1,63,9
4625,548373,1,87,12
4626,548373,1,89,1
4627,548373,1,95,19
4628,548373,3,19,56
4629,548373,3,20,28
4630,548373,3,21,8
4631,548373,3,35,3
4632,548373,3,71,11
4633,548373,3,185,36
4634,548373,3,303,13
4635,548374,4,4,40
4636,548374,4,14,8
4637,548374,4,67,10
4638,548374,4,100,13
4639,548374,4,236,21
4640,548374,4,319,15
4641,548374,4,320,4
4642,548374,4,321,9
4643,548374,4,329,8
4644,548374,4,333,4
4645,548374,6,29,19
4646,548374,6,41,8
4647,548374,6,52,0
4648,548374,6,54,7
4649,548374,6,64,56
4650,548374,6,183,34
4651,548374,6,187,14
4652,548375,1,2,1
4653,548375,1,9,0
4654,548375,1,31,21
4655,548375,1,40,27
4656,548375,1,87,41
4657,548375,1,89,12
4658,548375,1,95,2
4659,548375,1,276,13
4660,548375,1,315,9
4661,548375,7,50,1
4662,548375,7,57,12
4663,548375,7,61,3
4664,548375,7,88,21
4665,548375,7,97,13
4666,548375,7,133,27
4667,548375,7,147,0
4668,548375,7,194,8
4669,548375,7,208,11
4670,548375,7,221,8
4671,548376,3,19,7
4672,548376,3,20,6
4673,548376,3,21,17
4674,548376,3,35,13
4675,548376,3,71,48
4676,548376,3,109,14
4677,548376,3,125,1
4678,548376,3,185,10
4679,548376,3,201,0
4680,548376,4,4,9
4681,548376,4,53,64
4682,548376,4,148,11
4683,548376,4,236,24
4684,548376,4,319,1
4685,548376,4,321,9
4686,548377,2,8,73
4687,548377,2,135,10
4688,548377,2,162,128
4689,548377,6,29,4
4690,548377,6,52,55
4691,548377,6,54,36
4692,548377,6,64,9
4693,548377,6,183,13
4694,548377,6,187,15
4695,548377,6,232,0
4696,548377,6,262,18
4697,548377,6,322,6
4698,548377,6,334,31
4699,548378,5,6,39
4700,548378,5,32,13
4701,548378,5,85,6
4702,548378,5,132,3
4703,548378,5,192,3
4704,548378,5,204,28
4705,548378,5,255,7
4706,548378,5,266,20
4707,548378,5,335,0
4708,548378,8,10,1
4709,548378,8,17,10
4710,548378,8,42,26
4711,548378,8,154,24
4712,548378,8,325,10
4713,548378,8,331,42
4714,548378,8,336,6
4715,548379,4,4,3
4716,548379,4,14,3
4717,548379,4,53,9
4718,548379,4,67,1
4719,548379,4,148,38
4720,548379,4,167,2
4721,548379,4,188,15
4722,548379,4,236,0
4723,548379,4,321,36
4724,548379,4,329,26
4725,548379,6,29,5
4726,548379,6,54,21
4727,548379,6,64,8
4728,548379,6,183,5
4729,548379,6,187,79
4730,548379,6,262,18
